# GREAT version 4.0.4	Species assembly: mm10	Association rule: Single nearest gene: 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Mouse Phenotype Single KO	MP:0002132	abnormal respiratory system morphology	6	4.569238e-4	1.000000e+0	6.920111e-1	1.222232e+0	2.299073e+2	281	4.554424e-2	5.566561e-2	36	4.160640e-10	3.780774e-6	1.050215e-7	1.544920e+0	1.171582e+2	181	731	5.278507e-2	2.476060e-1	peak_1008,peak_1009,peak_1010,peak_1011,peak_1018,peak_1027,peak_1065,peak_1066,peak_1067,peak_1101,peak_1106,peak_1111,peak_1112,peak_1120,peak_115,peak_116,peak_117,peak_1186,peak_1192,peak_1214,peak_1219,peak_1236,peak_1237,peak_1269,peak_1374,peak_1410,peak_1420,peak_143,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_1447,peak_1462,peak_1496,peak_1497,peak_152,peak_153,peak_154,peak_1540,peak_1541,peak_155,peak_1550,peak_1589,peak_1620,peak_1627,peak_1628,peak_1664,peak_1666,peak_1684,peak_1685,peak_1686,peak_1692,peak_1698,peak_1713,peak_1714,peak_1715,peak_1716,peak_1717,peak_1765,peak_1772,peak_1822,peak_1837,peak_1838,peak_1841,peak_1843,peak_1855,peak_188,peak_1917,peak_1918,peak_1919,peak_1920,peak_1941,peak_1942,peak_1943,peak_1944,peak_1945,peak_1946,peak_2069,peak_207,peak_2071,peak_2094,peak_2096,peak_2109,peak_2128,peak_2130,peak_217,peak_2174,peak_218,peak_219,peak_220,peak_2206,peak_221,peak_2241,peak_228,peak_2292,peak_2300,peak_2308,peak_2309,peak_2316,peak_2317,peak_2335,peak_2336,peak_2355,peak_2383,peak_2395,peak_2410,peak_2420,peak_2421,peak_2436,peak_2452,peak_2480,peak_2481,peak_2482,peak_2483,peak_2484,peak_2533,peak_2567,peak_2610,peak_2630,peak_2659,peak_2678,peak_2687,peak_2786,peak_2787,peak_279,peak_280,peak_281,peak_2861,peak_2862,peak_2863,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_2880,peak_2906,peak_2934,peak_2935,peak_2966,peak_2967,peak_2968,peak_300,peak_3010,peak_3027,peak_3046,peak_3115,peak_3203,peak_3204,peak_3218,peak_3235,peak_3236,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3364,peak_3388,peak_3413,peak_3414,peak_3431,peak_3446,peak_3451,peak_3466,peak_3506,peak_3507,peak_3563,peak_3568,peak_3569,peak_3570,peak_3571,peak_3573,peak_3581,peak_3599,peak_36,peak_3609,peak_363,peak_37,peak_3728,peak_3758,peak_3759,peak_376,peak_3760,peak_3761,peak_377,peak_3780,peak_3781,peak_3846,peak_3849,peak_3850,peak_3883,peak_3909,peak_3910,peak_3930,peak_3950,peak_3951,peak_3952,peak_398,peak_400,peak_4062,peak_4063,peak_4097,peak_412,peak_4120,peak_413,peak_4137,peak_4253,peak_4311,peak_439,peak_440,peak_441,peak_445,peak_446,peak_4471,peak_4472,peak_4479,peak_451,peak_4510,peak_4512,peak_452,peak_4549,peak_4559,peak_4591,peak_4612,peak_4639,peak_4644,peak_4645,peak_4646,peak_4755,peak_4818,peak_4819,peak_4887,peak_4910,peak_4967,peak_4969,peak_500,peak_501,peak_502,peak_52,peak_526,peak_529,peak_53,peak_54,peak_55,peak_564,peak_570,peak_591,peak_605,peak_606,peak_608,peak_699,peak_700,peak_725,peak_726,peak_727,peak_728,peak_729,peak_734,peak_762,peak_788,peak_863,peak_881,peak_894,peak_904,peak_905,peak_906,peak_909,peak_910,peak_94,peak_944,peak_948,peak_95,peak_968	2410089E03Rik,Abcg1,Adamts2,Adipoq,Adora2a,Ak7,Ank,B4galt1,Bclaf1,Bid,Bmp7,Bmper,Cacna1h,Cbs,Cc2d2a,Cdkn2c,Cdo1,Cfap54,Chd7,Chl1,Cited2,Cmklr1,Col11a1,Col1a1,Col3a1,Ctnnb1,Cyld,Cysltr2,Dagla,Dbnl,Dkk1,Dmrt2,Dnah5,Dnm1l,Dok7,Drc1,Dync2h1,Edn2,Elk3,Ep300,Epha3,Esr2,Eya1,Fat4,Fbln5,Fezf1,Fezf2,Fgf10,Fgf18,Fgfr2,Foxc1,Foxg1,Foxj1,Frem2,Fut8,Gas8,Gbe1,Gli2,Gli3,Gmnc,Gprc5a,Grem1,Grhl2,Gsc,Gtf2ird1,Hace1,Hhat,Hlx,Hmgn5,Hps1,Hs6st1,Hspb8,Hydin,Ids,Igfbp3,Inpp5d,Itgb6,Kifap3,Kl,Klf14,Klf2,Kras,Lox,Lrp4,Lyst,Lzts1,Marveld2,Mecom,Meis1,Mex3c,Mycn,Ncf1,Ndst1,Nedd4l,Nek6,Nfib,Nkx2-9,Nos3,Npas3,Nrp2,Olfr124,Osr1,Otx2,Pam,Pax3,Pbx1,Pcnt,Pcsk5,Pdcd1,Pdgfc,Pecam1,Phf14,Phip,Pitx2,Pkd2,Pkdcc,Plau,Ppargc1a,Prdm16,Prf1,Ptger4,Ptpn22,Rab38,Rarb,Rassf5,Robo1,Ror1,Ror2,Rpl38,Rsg1,Rspo2,Runx2,Runx3,Rxra,S1pr2,Sall3,Satb2,Selenon,Sh3pxd2a,Shh,Smad4,Sox11,Sox2,Sox4,Sox9,Sp3,Spry2,Ssr3,Tbx22,Tcf21,Tcf7l2,Tfap2a,Tfap2b,Tfcp2l1,Tgfb2,Timp3,Tlr4,Tmem38b,Tnfsf11,Trim62,Trp63,Trps1,Tsc2,Ttc8,Ttll1,Twsg1,Ulk4,Unk,Usp44,Vegfa,Vsir,Wdpcp,Wnt5a,Wt1,Wwox,Xpa,Zfp148,Zfp423,Zfp521,Zfpm2,Zic3
Mouse Phenotype Single KO	MP:0010072	increased pruritus	7	4.806778e-4	1.000000e+0	6.239885e-1	7.972380e+0	6.271653e-1	5	1.242403e-4	9.904913e-4	2554	1.231491e-1	1.000000e+0	4.381581e-1	3.119714e+0	6.410844e-1	2	4	5.832604e-4	5.000000e-1	peak_2455,peak_2456,peak_2457,peak_481,peak_482	Col17a1,Traf3ip2
Mouse Phenotype Single KO	MP:0005033	abnormal trophoblast giant cell morphology	8	5.602407e-4	1.000000e+0	6.363634e-1	1.913600e+0	1.672241e+1	32	3.312680e-3	6.339144e-3	1117	1.500876e-2	1.000000e+0	1.220990e-1	1.617630e+0	1.298196e+1	21	81	6.124234e-3	2.592593e-1	peak_1213,peak_1810,peak_1822,peak_1836,peak_192,peak_2006,peak_2694,peak_2771,peak_2783,peak_2784,peak_2785,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_3483,peak_3865,peak_4054,peak_4055,peak_4056,peak_4110,peak_4311,peak_4331,peak_4832,peak_4842,peak_494,peak_495,peak_496,peak_876,peak_919,peak_920	Cdkn1c,Cul3,Ddx3x,Dnm1l,Ets2,Fgfr2,Itgb3,Kdm6a,Mtor,Pmm2,Prdm1,Prl4a1,Rybp,Sall4,Senp2,Socs3,Sox2,Spint1,Tead4,Tfap2c,Trrap
Mouse Phenotype Single KO	MP:0000808	abnormal hippocampus development	9	5.992631e-4	1.000000e+0	6.050560e-1	2.224423e+0	9.890206e+0	22	1.959233e-3	4.358162e-3	223	3.784861e-5	3.439303e-1	1.542288e-3	3.612301e+0	3.045151e+0	11	19	3.207932e-3	5.789474e-1	peak_1250,peak_1251,peak_1252,peak_1878,peak_1879,peak_1880,peak_2241,peak_2338,peak_3049,peak_3050,peak_3051,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_375,peak_3797,peak_3798,peak_4417,peak_4796,peak_4948	Arx,Id4,Lef1,Lhx5,Lmx1a,Mbd1,Nfib,Sema3f,Tlr3,Zbtb20,Zfp521
Mouse Phenotype Single KO	MP:0014077	ectopic Paneth cells	10	5.998895e-4	1.000000e+0	5.451196e-1	7.587154e+0	6.590087e-1	5	1.305485e-4	9.904913e-4	1333	2.568053e-2	1.000000e+0	1.750630e-1	6.239428e+0	3.205422e-1	2	2	5.832604e-4	1.000000e+0	peak_159,peak_160,peak_4577,peak_4578,peak_4579	Foxl1,Fzd5
Mouse Phenotype Single KO	MP:0012057	abnormal mural trophectoderm morphology	11	6.203733e-4	1.000000e+0	5.124847e-1	1.901601e+0	1.682793e+1	32	3.333583e-3	6.339144e-3	1190	1.720960e-2	1.000000e+0	1.314148e-1	1.597902e+0	1.314223e+1	21	82	6.124234e-3	2.560976e-1	peak_1213,peak_1810,peak_1822,peak_1836,peak_192,peak_2006,peak_2694,peak_2771,peak_2783,peak_2784,peak_2785,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_3483,peak_3865,peak_4054,peak_4055,peak_4056,peak_4110,peak_4311,peak_4331,peak_4832,peak_4842,peak_494,peak_495,peak_496,peak_876,peak_919,peak_920	Cdkn1c,Cul3,Ddx3x,Dnm1l,Ets2,Fgfr2,Itgb3,Kdm6a,Mtor,Pmm2,Prdm1,Prl4a1,Rybp,Sall4,Senp2,Socs3,Sox2,Spint1,Tead4,Tfap2c,Trrap
Mouse Phenotype Single KO	MP:0000219	increased neutrophil cell number	12	6.529043e-4	1.000000e+0	4.944118e-1	1.645593e+0	3.038418e+1	50	6.019053e-3	9.904913e-3	1895	6.030514e-2	1.000000e+0	2.891783e-1	1.313564e+0	2.436121e+1	32	152	9.332167e-3	2.105263e-1	peak_1065,peak_1404,peak_1405,peak_1730,peak_1954,peak_1955,peak_1956,peak_1957,peak_207,peak_2094,peak_2103,peak_2295,peak_2316,peak_2317,peak_2442,peak_2455,peak_2456,peak_2457,peak_2763,peak_2764,peak_2765,peak_3055,peak_3056,peak_3182,peak_3189,peak_3203,peak_3204,peak_357,peak_358,peak_3758,peak_3759,peak_3760,peak_3761,peak_379,peak_3852,peak_4040,peak_4137,peak_4532,peak_4533,peak_4575,peak_4576,peak_4586,peak_4681,peak_4723,peak_4805,peak_63,peak_816,peak_838,peak_919,peak_920	3110043O21Rik,Abcg1,Arhgap25,B4galt1,Bach2,C4b,Ccr4,Cdh5,Cmklr1,Col17a1,Esr2,Fasl,Fzd9,Ifi204,Il6st,Inpp5d,Irf8,Kmt2a,Kras,Lgals9,Nedd4l,Pik3r6,Prex1,Smad3,Smap1,Socs3,Tet2,Tlx1,Tnfaip8,Trib1,Usp25,Zfpm1
Mouse Phenotype Single KO	MP:0000814	absent dentate gyrus	13	7.305934e-4	1.000000e+0	5.106848e-1	3.275291e+0	3.358480e+0	11	6.653091e-4	2.179081e-3	644	2.872258e-3	1.000000e+0	4.052827e-2	4.991543e+0	8.013555e-1	4	5	1.166521e-3	8.000000e-1	peak_3049,peak_3050,peak_3051,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3389,peak_3797,peak_3798	Dmrta2,Lef1,Lhx5,Nfib
Mouse Phenotype Single KO	MP:0010071	abnormal pruritus	14	7.965502e-4	1.000000e+0	5.170180e-1	7.118095e+0	7.024352e-1	5	1.391512e-4	9.904913e-4	3311	1.839894e-1	1.000000e+0	5.049567e-1	2.495771e+0	8.013555e-1	2	5	5.832604e-4	4.000000e-1	peak_2455,peak_2456,peak_2457,peak_481,peak_482	Col17a1,Traf3ip2
Mouse Phenotype Single KO	MP:0002048	increased lung adenoma incidence	15	9.877846e-4	1.000000e+0	5.983999e-1	2.821158e+0	4.608037e+0	13	9.128440e-4	2.575277e-3	1313	2.401560e-2	1.000000e+0	1.662070e-1	1.949821e+0	5.128675e+0	10	32	2.916302e-3	3.125000e-1	peak_1027,peak_1841,peak_2069,peak_3218,peak_3388,peak_3950,peak_3951,peak_3952,peak_4120,peak_4137,peak_4471,peak_4472,peak_608	Cdkn2c,Gprc5a,Klf14,Kras,Lzts1,Nkx2-9,Trp63,Tsc2,Usp44,Xpa
Mouse Phenotype Single KO	MP:0010902	abnormal pulmonary alveolar sac morphology	16	1.078251e-3	1.000000e+0	6.123792e-1	3.118521e+0	3.527313e+0	11	6.987545e-4	2.179081e-3	1489	3.112463e-2	1.000000e+0	1.899459e-1	2.599762e+0	1.923253e+0	5	12	1.458151e-3	4.166667e-1	peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_3413,peak_3414,peak_3446,peak_451,peak_452,peak_881	Edn2,Pecam1,Rarb,Selenon,Tcf21
Mouse Phenotype Single KO	MP:0020201	abnormal granulocyte number	17	1.233288e-3	1.000000e+0	6.592287e-1	1.338037e+0	8.893623e+1	119	1.761811e-2	2.357369e-2	859	7.400251e-3	1.000000e+0	7.828415e-2	1.279514e+0	6.955765e+1	89	434	2.595509e-2	2.050691e-1	peak_1025,peak_103,peak_1065,peak_1186,peak_1404,peak_1405,peak_1418,peak_1446,peak_1464,peak_1465,peak_1486,peak_1718,peak_1730,peak_1765,peak_1810,peak_1909,peak_1954,peak_1955,peak_1956,peak_1957,peak_207,peak_2094,peak_2103,peak_2128,peak_2131,peak_2135,peak_2152,peak_2174,peak_2210,peak_2211,peak_2295,peak_2316,peak_2317,peak_2333,peak_2334,peak_2419,peak_2442,peak_2455,peak_2456,peak_2457,peak_2509,peak_2676,peak_2703,peak_2763,peak_2764,peak_2765,peak_3018,peak_3055,peak_3056,peak_3091,peak_3092,peak_3093,peak_3124,peak_3125,peak_3126,peak_3127,peak_3182,peak_3189,peak_3201,peak_3203,peak_3204,peak_3332,peak_3464,peak_3483,peak_3523,peak_3564,peak_357,peak_358,peak_3661,peak_367,peak_368,peak_3696,peak_3758,peak_3759,peak_3760,peak_3761,peak_379,peak_3852,peak_3880,peak_3885,peak_397,peak_4040,peak_4066,peak_4072,peak_4073,peak_4137,peak_4145,peak_4146,peak_4265,peak_4290,peak_4310,peak_448,peak_4532,peak_4533,peak_4561,peak_4575,peak_4576,peak_4586,peak_4681,peak_4723,peak_4805,peak_4818,peak_4962,peak_4969,peak_5015,peak_5016,peak_511,peak_529,peak_58,peak_59,peak_590,peak_623,peak_63,peak_660,peak_816,peak_838,peak_874,peak_919,peak_920	3110043O21Rik,Abcb1a,Abcg1,Acer1,Alg13,Arhgap22,Arhgap25,B4galt1,Bach2,Bag3,C4b,Ccr4,Cdh5,Cmklr1,Col17a1,Csf1,Ctnnb1,Cxcl15,Dcc,Ddx58,Dennd4c,Dlg3,Dynlrb2,Eif3h,Ep300,Esr2,Fam92a,Fasl,Fastk,Fhit,Fzd9,Gab2,Gnmt,Hdc,Hmgn5,Ifi204,Il17a,Il1r1,Il5ra,Il6st,Inpp5d,Irf8,Itpr1,Kit,Kitl,Kmt2a,Kras,Lair1,Lgals9,Lyst,Mdm2,Medag,Mfap2,Mpzl1,Mrc1,Mtor,Myb,Ndst2,Nedd4l,Negr1,Nfkbia,Nlrp12,Pik3r6,Pmm2,Prex1,Prf1,Ptgdr,Pwp1,Rag2,Rfx6,Riox2,Runx2,Samd9l,Smad3,Smap1,Socs3,Stat5a,Tet2,Tlr5,Tlx1,Tnfaip8,Trem1,Trib1,Twsg1,Uhrf2,Usp25,Usp47,Zfp36l2,Zfpm1
Mouse Phenotype Single KO	MP:0001175	abnormal lung morphology	18	1.476714e-3	1.000000e+0	7.454945e-1	1.249203e+0	1.512965e+2	189	2.997158e-2	3.744057e-2	76	3.877548e-8	3.523528e-4	4.636221e-6	1.602910e+0	7.548768e+1	121	471	3.528726e-2	2.569002e-1	peak_1018,peak_1027,peak_1065,peak_1066,peak_1067,peak_1106,peak_115,peak_116,peak_117,peak_1186,peak_1192,peak_1269,peak_1410,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_1447,peak_1462,peak_1540,peak_1541,peak_1550,peak_1620,peak_1627,peak_1628,peak_1666,peak_1684,peak_1685,peak_1686,peak_1692,peak_1698,peak_1713,peak_1714,peak_1715,peak_1716,peak_1717,peak_1765,peak_1822,peak_1837,peak_1838,peak_1855,peak_188,peak_1917,peak_1918,peak_1919,peak_1920,peak_1941,peak_1942,peak_1943,peak_1944,peak_1945,peak_1946,peak_207,peak_2094,peak_2096,peak_2128,peak_2130,peak_217,peak_2174,peak_218,peak_219,peak_220,peak_2206,peak_221,peak_2241,peak_228,peak_2292,peak_2300,peak_2308,peak_2309,peak_2316,peak_2317,peak_2335,peak_2383,peak_2395,peak_2410,peak_2436,peak_2452,peak_2567,peak_2610,peak_2630,peak_2659,peak_2678,peak_2687,peak_281,peak_2861,peak_2862,peak_2863,peak_2880,peak_2906,peak_2934,peak_2935,peak_3010,peak_3046,peak_3203,peak_3204,peak_3235,peak_3236,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3364,peak_3388,peak_3413,peak_3414,peak_3446,peak_3451,peak_3466,peak_3506,peak_3507,peak_3563,peak_3568,peak_3569,peak_3570,peak_3571,peak_3573,peak_3581,peak_36,peak_3609,peak_363,peak_37,peak_3728,peak_3758,peak_3759,peak_376,peak_3760,peak_3761,peak_377,peak_3780,peak_3781,peak_3846,peak_3883,peak_3909,peak_3910,peak_398,peak_400,peak_4097,peak_4137,peak_4253,peak_4311,peak_439,peak_440,peak_441,peak_445,peak_446,peak_4479,peak_451,peak_4512,peak_452,peak_4612,peak_4644,peak_4645,peak_4646,peak_4755,peak_4887,peak_4969,peak_52,peak_526,peak_53,peak_54,peak_55,peak_564,peak_570,peak_591,peak_699,peak_700,peak_725,peak_726,peak_727,peak_728,peak_729,peak_762,peak_788,peak_881,peak_909,peak_910,peak_94,peak_944,peak_948,peak_95,peak_968	2410089E03Rik,Abcg1,Adamts2,Adipoq,Adora2a,B4galt1,Bclaf1,Bid,Bmper,Cbs,Cdkn2c,Cdo1,Cited2,Cmklr1,Col3a1,Cyld,Cysltr2,Dagla,Dbnl,Dmrt2,Dnah5,Dnm1l,Dok7,Drc1,Dync2h1,Edn2,Ep300,Epha3,Esr2,Eya1,Fat4,Fbln5,Fgf10,Fgf18,Fgfr2,Foxj1,Frem2,Fut8,Gbe1,Gli2,Gli3,Grem1,Grhl2,Hlx,Hmgn5,Hps1,Hs6st1,Hspb8,Igfbp3,Inpp5d,Itgb6,Kifap3,Kl,Klf2,Kras,Lox,Lrp4,Lyst,Mecom,Meis1,Mex3c,Mycn,Ncf1,Ndst1,Nedd4l,Nek6,Nfib,Nkx2-9,Nos3,Npas3,Osr1,Pam,Pax3,Pbx1,Pcnt,Pcsk5,Pdcd1,Pecam1,Phf14,Phip,Pitx2,Pkd2,Pkdcc,Plau,Ppargc1a,Prdm16,Ptger4,Ptpn22,Rab38,Rarb,Robo1,Ror1,Ror2,Rsg1,Rspo2,Runx2,Runx3,Selenon,Sh3pxd2a,Shh,Sox11,Sp3,Ssr3,Tcf21,Tfap2b,Tgfb2,Timp3,Tlr4,Tmem38b,Tnfsf11,Trps1,Twsg1,Unk,Vegfa,Vsir,Wnt5a,Wt1,Zfp148,Zfp521,Zfpm2,Zic3
Mouse Phenotype Single KO	MP:0010017	visceral vascular congestion	19	1.480106e-3	1.000000e+0	7.078802e-1	1.838986e+0	1.631334e+1	30	3.231643e-3	5.942948e-3	187	1.814395e-5	1.648741e-1	8.816795e-4	2.866764e+0	5.930030e+0	17	37	4.957714e-3	4.594595e-1	peak_1620,peak_1725,peak_1822,peak_1837,peak_1838,peak_1917,peak_1918,peak_1919,peak_1920,peak_1941,peak_1942,peak_2128,peak_2861,peak_2862,peak_2863,peak_294,peak_3235,peak_3236,peak_3484,peak_3485,peak_3486,peak_3563,peak_363,peak_4137,peak_52,peak_53,peak_54,peak_55,peak_881,peak_891	Abca5,Adipoq,Casz1,Cxcr4,Dnm1l,Epha3,Gbe1,Kifap3,Kras,Mecom,Nos3,Nov,Pecam1,Ptger4,Runx2,Tfap2b,Tmem38b
Mouse Phenotype Single KO	MP:0004272	abnormal basement membrane morphology	20	1.547514e-3	1.000000e+0	7.031130e-1	1.990132e+0	1.205950e+1	24	2.388966e-3	4.754358e-3	592	2.027418e-3	1.000000e+0	3.112018e-2	2.317502e+0	5.609488e+0	13	35	3.791193e-3	3.714286e-1	peak_1131,peak_1132,peak_1185,peak_1219,peak_2192,peak_2193,peak_2194,peak_2195,peak_2196,peak_2455,peak_2456,peak_2457,peak_2626,peak_2627,peak_2694,peak_2717,peak_2718,peak_2719,peak_345,peak_346,peak_4267,peak_4281,peak_4288,peak_459	Adm,Col17a1,Crim1,Flrt3,Foxc1,Ilk,Itga6,Lama2,Lamc2,Myo7a,Nid1,Rtl1,Spint1
Mouse Phenotype Single KO	MP:0005028	abnormal trophectoderm morphology	21	1.603947e-3	1.000000e+0	6.940508e-1	1.660030e+0	2.469835e+1	41	4.892700e-3	8.122029e-3	1311	2.378174e-2	1.000000e+0	1.648396e-1	1.464909e+0	1.843118e+1	27	115	7.874016e-3	2.347826e-1	peak_1213,peak_1579,peak_1810,peak_1822,peak_1836,peak_192,peak_1972,peak_1973,peak_1974,peak_1975,peak_2006,peak_2175,peak_2336,peak_2694,peak_2771,peak_2783,peak_2784,peak_2785,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_3483,peak_3865,peak_39,peak_4054,peak_4055,peak_4056,peak_4110,peak_4311,peak_4331,peak_4537,peak_4832,peak_4842,peak_494,peak_495,peak_496,peak_876,peak_919,peak_920	Cdkn1c,Ctcf,Cul3,Ddx3x,Dnm1l,Ets2,Fgfr2,Itgb3,Kdm6a,Klf5,Lama1,Mtor,N6amt1,Pmm2,Prdm1,Prl4a1,Rybp,Sall4,Senp2,Smad4,Socs3,Sox2,Spint1,Tead4,Terf1,Tfap2c,Trrap
Mouse Phenotype Single KO	MP:0004456	small pterygoid bone	22	1.795555e-3	1.000000e+0	7.416458e-1	3.692465e+0	2.166575e+0	8	4.291946e-4	1.584786e-3	1519	3.188859e-2	1.000000e+0	1.907647e-1	3.743657e+0	8.013555e-1	3	5	8.748906e-4	6.000000e-1	peak_1111,peak_1112,peak_2786,peak_2787,peak_3750,peak_3751,peak_3752,peak_3753	Bmp7,Gsc,Mn1
Mouse Phenotype Single KO	MP:0004450	presphenoid bone hypoplasia	23	1.992317e-3	1.000000e+0	7.871385e-1	4.720704e+0	1.270997e+0	6	2.517822e-4	1.188590e-3	2554	1.231491e-1	1.000000e+0	4.381581e-1	3.119714e+0	6.410844e-1	2	4	5.832604e-4	5.000000e-1	peak_1111,peak_1112,peak_3750,peak_3751,peak_3752,peak_3753	Gsc,Mn1
Mouse Phenotype Single KO	MP:0002871	albuminuria	24	2.088505e-3	1.000000e+0	7.907602e-1	1.914112e+0	1.306088e+1	25	2.587338e-3	4.952456e-3	1762	4.706570e-2	1.000000e+0	2.427276e-1	1.663848e+0	7.212199e+0	12	45	3.499563e-3	2.666667e-1	peak_1107,peak_1108,peak_1759,peak_1764,peak_1803,peak_1837,peak_1838,peak_2192,peak_2193,peak_2194,peak_2195,peak_2196,peak_297,peak_3549,peak_3550,peak_3551,peak_3552,peak_3553,peak_3554,peak_3563,peak_3898,peak_3899,peak_3900,peak_3946,peak_429	Adipoq,C1galt1,Cd55,Crim1,Grm1,Lep,Lgmn,Magi2,Myh9,Nos3,Pdgfb,Tns2
Mouse Phenotype Single KO	MP:0010899	abnormal pulmonary alveolar system morphology	25	2.088818e-3	1.000000e+0	7.592436e-1	1.369088e+0	6.792844e+1	93	1.345651e-2	1.842314e-2	197	2.406258e-5	2.186567e-1	1.109932e-3	1.727842e+0	3.125286e+1	54	195	1.574803e-2	2.769231e-1	peak_1018,peak_1065,peak_1066,peak_1067,peak_1106,peak_1186,peak_1269,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_1620,peak_1698,peak_1713,peak_1714,peak_1715,peak_1716,peak_1717,peak_188,peak_1943,peak_1944,peak_1945,peak_1946,peak_207,peak_2094,peak_2130,peak_2206,peak_2292,peak_2300,peak_2308,peak_2309,peak_2316,peak_2317,peak_2335,peak_2410,peak_2436,peak_2610,peak_2630,peak_2687,peak_281,peak_2934,peak_2935,peak_3203,peak_3204,peak_3235,peak_3236,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3364,peak_3413,peak_3414,peak_3446,peak_3563,peak_3581,peak_3758,peak_3759,peak_3760,peak_3761,peak_3883,peak_3909,peak_3910,peak_4097,peak_4137,peak_4253,peak_4311,peak_439,peak_440,peak_441,peak_451,peak_452,peak_4644,peak_4645,peak_4646,peak_4969,peak_52,peak_53,peak_54,peak_55,peak_591,peak_699,peak_788,peak_881,peak_94,peak_95	Abcg1,Adamts2,B4galt1,Bid,Bmper,Cdo1,Cited2,Cmklr1,Dbnl,Dmrt2,Dok7,Edn2,Esr2,Fbln5,Fgfr2,Fut8,Gli2,Grem1,Hmgn5,Hps1,Hs6st1,Inpp5d,Itgb6,Kl,Kras,Lox,Lyst,Mex3c,Ndst1,Nedd4l,Nfib,Nos3,Npas3,Pax3,Pecam1,Phf14,Pkdcc,Ptger4,Rab38,Rarb,Robo1,Ror1,Ror2,Rspo2,Selenon,Sp3,Ssr3,Tcf21,Tfap2b,Timp3,Tlr4,Tmem38b,Trps1,Vegfa
Mouse Phenotype Single KO	MP:0003088	abnormal prepulse inhibition	26	2.194289e-3	1.000000e+0	7.669040e-1	1.366646e+0	6.804979e+1	93	1.348054e-2	1.842314e-2	74	3.511598e-8	3.190989e-4	4.312147e-6	2.043951e+0	2.788717e+1	57	174	1.662292e-2	3.275862e-1	peak_1000,peak_1245,peak_1283,peak_1333,peak_1334,peak_1374,peak_1574,peak_1613,peak_166,peak_167,peak_168,peak_1682,peak_169,peak_170,peak_1796,peak_1859,peak_1924,peak_1925,peak_1926,peak_2009,peak_2078,peak_2079,peak_2136,peak_2241,peak_2283,peak_2316,peak_2317,peak_2423,peak_2479,peak_2701,peak_2703,peak_2796,peak_2920,peak_3094,peak_3095,peak_3224,peak_3225,peak_3558,peak_3807,peak_3943,peak_3944,peak_4007,peak_4008,peak_4009,peak_4010,peak_4026,peak_4027,peak_4069,peak_4070,peak_4071,peak_4081,peak_4082,peak_4205,peak_4206,peak_4207,peak_4252,peak_4316,peak_4317,peak_4318,peak_4454,peak_4455,peak_4555,peak_4556,peak_4557,peak_4558,peak_4575,peak_4576,peak_4594,peak_4595,peak_4608,peak_4609,peak_4783,peak_4818,peak_4820,peak_4906,peak_491,peak_4912,peak_4913,peak_4969,peak_497,peak_498,peak_523,peak_637,peak_644,peak_677,peak_754,peak_890,peak_937,peak_938,peak_939,peak_951,peak_952,peak_953	Abca6,Adgrv1,Adra2a,Atp2a2,Avpr1a,Ccdc88a,Cck,Clrn1,Cntnap4,Cpe,Ctnna2,Ctnnb1,Ctsc,Disc1,Dtnbp1,Erbb4,Fabp7,Fam53b,Fmr1,Foxo3,Gabra3,Gria4,Grid2,Grin3a,Grm4,Grm8,Hdc,Hmgn1,Hmgn5,Htr1f,Irf8,Kalrn,Kcnq2,Klhl29,Lrfn2,Lrrc7,Marveld2,Nedd4l,Nrcam,Ntrk2,Pcdh9,Ppfia2,Prep,Pten,Reln,Setmar,Slc24a5,Srgap3,Tmem108,Tmtc4,Trib2,Vdr,Yipf5,Ywhaz,Zdhhc17,Zfp521,Zfp536
